vertex_row,dx,dy,dz,dnx,dny,dnz,wing_partition_weight,skin_node_indices,skin_node_names,skin_weights
2323,13.342531,-2.4792328,-11.374638,-0.116953254,0.59723866,-0.304326,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.809866726398468, 0.14149057865142822, 0.048642728477716446]"
2324,13.909859,-2.4170685,-11.880775,0.07084364,0.30710852,-0.36998338,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.827200174331665, 0.11760412156581879, 0.05519565939903259]"
2325,19.92149,-2.7495651,-7.0578384,0.08803278,0.7308826,-0.40270355,0.878351628780365,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.878351628780365, 0.1216483786702156]"
2326,18.791466,-1.8331871,-4.734661,0.2399165,0.5305834,-0.40338683,0.7497698664665222,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.7497698664665222, 0.2502301335334778]"
2327,19.009727,-1.9276276,-4.7735443,0.37869978,0.29533833,-0.49352807,0.7495394945144653,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.7495394945144653, 0.25046053528785706]"
2328,20.573847,-3.3124084,-7.070511,0.28425193,0.5728289,-0.5399482,0.894538164138794,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.894538164138794, 0.10546185821294785]"
2331,-10.789465,4.807808,8.097511,0.14794534,-0.0040941834,-0.3272497,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.949999988079071, 0.050000011920928955]"
2332,-11.948961,4.0878754,19.306374,0.411555,0.66121155,-0.14201708,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.7999985814094543, 0.20000143349170685]"
2335,-10.075093,3.3584442,13.674919,0.035510898,-0.29670215,0.2585368,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2336,-11.559542,4.1796227,13.46949,-0.11781186,-0.1655696,0.273586,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2337,-10.587246,4.1840134,5.117275,-0.01343888,-0.2003566,0.1872508,1.0,[37],"[""cockatoo_Metacarpus_r_bone_072""]",[1.0]
2338,13.774916,-2.5839615,-11.621803,1.5819459,-0.57666934,0.46844953,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8187749981880188, 0.12108874320983887, 0.06013624370098114]"
2353,8.241541,3.1749306,-11.7224045,-0.12623203,-0.5168707,0.507473,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8046643733978271, 0.15269193053245544, 0.04264369606971741]"
2409,-11.359339,10.149952,17.143257,-0.3709381,0.20357478,-0.19235815,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2410,0.89040947,1.1092911,-0.65672684,0.0055176616,-0.13684946,-0.43852463,0.45554444193840027,"[46, 39, 38, 37]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5444555878639221, 0.321421355009079, 0.07376769930124283, 0.060355402529239655]"
2411,3.8881302,4.4404182,-0.4493866,0.17176726,-0.65354854,-0.88474154,0.7135369777679443,"[39, 46, 38, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.3211438059806824, 0.2864629924297333, 0.21581625938415527, 0.17657694220542908]"
2412,1.4555659,-0.06522751,0.09289551,-0.16100335,-0.5678173,0.035179496,0.3611665964126587,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.6388334631919861, 0.32346147298812866, 0.02450832538306713, 0.013196797110140324]"
2413,0.021285057,1.8414955,-0.48868942,-0.13672087,-0.23838109,-1.0513843,0.4912244975566864,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.508775532245636, 0.2425556182861328, 0.14148400723934174, 0.10718486458063126]"
2522,0.3844962,1.4327965,-0.26248932,-0.14878517,0.38559216,0.28074038,0.4369862675666809,"[46, 39, 38, 37]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5630137920379639, 0.3083271384239197, 0.070762500166893, 0.05789661407470703]"
2523,-0.22402334,1.759758,0.75691223,-0.06551067,0.6234317,-0.0463109,0.43219172954559326,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.5678083300590515, 0.26608437299728394, 0.10796979069709778, 0.05813758075237274]"
2524,-0.5093944,0.7861748,3.2591476,-0.347702,-0.52823377,-0.7084806,0.5999999642372131,"[39, 46, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5399999618530273, 0.40000003576278687, 0.060000013560056686]"
2525,-0.37086844,0.8256836,3.2923431,-0.38638467,0.048138946,-0.00017106533,0.5999999642372131,"[39, 46, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5684210062026978, 0.40000003576278687, 0.031578950583934784]"
2526,-12.169769,3.6745872,17.633492,-0.22071794,0.3004403,-0.20838231,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2527,-13.155623,3.6637459,17.245064,-0.13387725,-0.10257596,0.22941096,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2528,0.81189823,9.916847,-24.978006,0.06423378,1.2985148,1.1577088,1.0,"[38, 37]","[""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.7500000596046448, 0.24999994039535522]"
2529,-5.52252,4.0695496,3.6115837,0.03315398,0.3314439,-0.23416388,1.0,"[39, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5882352590560913, 0.4117647707462311]"
2530,-10.549581,3.8037148,14.547768,-0.096564144,0.32234168,-0.24144685,0.9999998807907104,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2531,-9.342783,4.126255,11.374825,-0.15570715,0.39177635,-0.25839937,1.0,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.7363636493682861, 0.16363638639450073, 0.09999999403953552]"
2533,-9.5192995,4.4137,6.8992615,-0.42019916,-0.09349647,0.339754,1.0,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.5, 0.38461539149284363, 0.11538463085889816]"
2534,-11.437262,3.5278778,14.623405,-0.12690413,-0.17704508,0.27115723,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2535,-12.606013,3.9325676,15.607025,-0.34364843,0.36858574,0.5532667,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2536,-10.79196,4.0629883,14.12989,-0.1125949,0.31002316,-0.2006368,0.9999998807907104,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2537,-11.61002,3.5381851,17.514862,-0.10086995,0.2986405,-0.19762692,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2538,-9.094247,3.55439,10.279285,0.10293466,-0.3731765,0.29806226,0.9999998807907104,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2539,-8.875403,3.0734024,11.076702,0.09876582,-0.3347401,0.30324048,0.9999998807907104,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2540,-9.988804,2.892002,14.320892,0.042811215,-0.30653077,0.26876074,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2541,-11.529941,3.8709679,14.105652,-0.12724328,-0.19945022,0.28168985,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2542,-12.86293,4.346466,14.754463,-0.24538612,0.39217925,0.4130704,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2543,-12.7725115,4.165531,15.239441,-0.2901984,0.3303342,0.4960214,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2544,19.952076,-4.7467003,-8.414257,-0.27235487,-0.71977943,0.59036195,1.0,[39],"[""cockatoo_Humerus_r_bone_070""]",[1.0]
2545,-12.068865,3.9217224,8.300137,-0.37739843,-0.05014187,0.5260184,1.0,[37],"[""cockatoo_Metacarpus_r_bone_072""]",[1.0]
2546,-11.661821,4.34853,6.296406,-0.305335,0.6226814,0.317938,1.0,[37],"[""cockatoo_Metacarpus_r_bone_072""]",[1.0]
2548,-13.468388,9.950718,19.146309,0.3445006,0.69734144,0.05262226,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2549,1.8750095,-0.7313118,0.0107803345,-0.028378785,-0.07378286,-0.0848093,0.24058257043361664,"[46, 39, 83, 37]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Metacarpus_r_bone_072""]","[0.7255986332893372, 0.20676375925540924, 0.033818814903497696, 0.033818814903497696]"
2550,-13.094511,10.072384,19.304062,-0.54861575,0.25435644,-0.051363654,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2551,21.25101,-5.260029,-8.963463,-0.14248714,-0.8846894,0.43696216,0.8679054379463196,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.8679054379463196, 0.13209456205368042]"
2552,19.773891,-4.7433434,-5.063156,-0.2180996,-0.5565155,0.4113015,0.7497318387031555,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.7497318387031555, 0.25026819109916687]"
2553,18.37108,-1.3090057,-10.075188,0.17235613,0.7444771,-0.49399588,0.8904690742492676,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.8904690742492676, 0.10953095555305481]"
2554,1.4555659,-0.06522751,0.09289551,0.07727802,-0.062173426,0.07084346,0.3611665964126587,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.6388334631919861, 0.32346147298812866, 0.02450832538306713, 0.013196797110140324]"
2555,17.84146,-0.93519974,-7.1678123,0.1116696,0.61550605,-0.4571871,0.9374998807907104,"[39, 46, 83, 50]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ilium_bone_02"", ""cockatoo_FeatherTail_r_2_bone_0108""]","[0.9374998807907104, 0.020833346992731094, 0.020833346992731094, 0.020833346992731094]"
2557,16.104822,1.5216484,-11.844517,0.049448013,0.7552543,-0.48023662,1.0,"[39, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.949999988079071, 0.05000000447034836]"
2558,8.112791,3.8940315,-10.648533,-0.16182262,0.74391073,-0.2005285,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.7302215695381165, 0.20328958332538605, 0.0664888471364975]"
2559,15.762499,-2.9298515,-3.240921,-0.6994202,-0.73880506,0.24916893,0.7013434767723083,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.7013434767723083, 0.29865649342536926]"
2562,1.6199169,-0.72859573,-0.09456444,-0.026760668,-0.011638224,0.266298,0.21710249781608582,"[46, 39, 83, 43]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Head_bone_06""]","[0.6973848938941956, 0.21710249781608582, 0.04275628551840782, 0.04275628551840782]"
2566,-13.468388,9.950718,19.146309,-1.0942979,-0.11837071,-0.25053915,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2569,18.991428,-2.105236,-4.905178,0.30457032,-0.45565304,-0.7565681,0.7494406700134277,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.7494406700134277, 0.25055932998657227]"
2570,21.051292,-4.135227,-7.224949,0.16717821,-0.22789153,-0.8920451,0.9171478152275085,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.9171478152275085, 0.08285219222307205]"
2571,19.327374,-2.9629784,-14.627327,-0.067934036,-0.34280324,-0.3782813,1.0,"[39, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.9837916493415833, 0.016208380460739136]"
2572,13.774916,-2.5839615,-11.621803,-0.0968529,-0.5249481,-0.59509045,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8187749981880188, 0.12108874320983887, 0.06013624370098114]"
2573,-11.644743,10.063545,17.00695,-1.0249965,-0.12616885,-0.5109236,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2574,1.5694513,0.57061386,0.5844593,0.27742207,0.106781006,-0.18562144,0.3871959447860718,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.6128039956092834, 0.285573273897171, 0.06605473905801773, 0.03556794300675392]"
2596,21.064085,-3.9679642,7.146599,0.17281514,-0.25601465,0.90725136,0.9171478152275085,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.9171478152275085, 0.08285219222307205]"
